146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
aa3b92437af8a746ee7ed7eecd6e8267,0,3
6a57760856ddd8d076af37ee100afd5f,0,3
0ccc01ebcc07f51a0225d2ee87d7ad51,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
146a0ce1ac1c0b16d33485bd20107cf8,0,4
a2d5376fc8a86f5603e7069a329602ed,0,4
7be61208f1d61aa539390a52702ca402,0,4
6163caa70d5ce0703e98253c827c72bf,0,4
20d1d3debcac8a767c33b853374e9029,0,4
